condition,condition_id,conversation_id,from,to,from_turn,to_turn,from_slot,to_slot,pair_type,adjacent_distance,x,y,xend,yend
AI-AI,ai-ai,conv_bd42668068fc4f41a9b41e52a30aa976,466,467,8.0,9.0,author_2,author_1,between_exchange,0.3168886605200042,-0.0783942409585539,0.2613152364925413,-0.09103873826983848,-0.04246691708730592
AI-AI,ai-ai,conv_c7841512d38b483c928344d48d5caa78,539,540,9.0,9.0,author_1,author_2,within_exchange,0.3509495838094068,0.22469877474158878,-0.07014718038861273,0.02568245363997721,-0.17068990038466092
AI-AI,ai-ai,conv_1135e4a162c64105aaf2934e6fecd74b,47,48,6.0,6.0,author_2,author_1,within_exchange,0.3648441620639684,0.13395310085721931,0.06298733350014468,0.029483033553040237,0.13965852428892372
AI-AI,ai-ai,conv_30e43acd01e24513a5f6f65aa3fc5f50,179,180,9.0,9.0,author_2,author_1,within_exchange,0.3598536280708631,0.17923063332799202,0.10039121417395179,0.2497097065913989,0.012171104714431794
AI-AI,ai-ai,conv_11c2622ee391485c9913d2f1479b665b,69,70,8.0,8.0,author_1,author_2,within_exchange,0.3518981349464344,0.2710976721062544,-0.05034881618505206,0.180555857826092,-0.19355825978217653
AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,300,301,6.0,7.0,author_2,author_1,between_exchange,0.21669739652557274,0.10517224087420557,0.16686883577071898,0.17943097978172917,0.15845186870230385
AI-AI,ai-ai,conv_1a4cdabdded94039ac38c6be264efe9f,91,92,1.0,1.0,author_2,author_1,within_exchange,0.3596773776266322,0.023286247563841053,-0.012698016387111705,-0.004827202402182548,0.14903284453054175
AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,257,258,3.0,3.0,author_1,author_2,within_exchange,0.3130860761929598,0.20931314636391152,-0.02462912374109409,0.11427932109151312,0.1501709272335094
AI-AI,ai-ai,conv_3cd6a9b2f37747109eaa80d6ec7ce875,197,198,9.0,9.0,author_2,author_1,within_exchange,0.3016091631251008,0.06479562504672495,0.09425271880811459,0.10038649983188423,0.06059230407191407
AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,346,347,2.0,3.0,author_2,author_1,between_exchange,0.2944514376592753,0.2703729014129311,-0.07864409806873766,0.31039590114704724,0.056492015484259764
AI-AI,ai-ai,conv_30e43acd01e24513a5f6f65aa3fc5f50,169,170,4.0,4.0,author_2,author_1,within_exchange,0.2840732154331278,0.2992437871640059,-0.14244449661555952,0.06551019758115385,-0.032771957834991705
AI-AI,ai-ai,conv_01d1444f684c48af9cc5978f92742c23,13,14,7.0,7.0,author_1,author_2,within_exchange,0.4426239160193366,0.19143099432992647,0.07457679997742529,-0.1795110784072511,-0.12842880696868741
AI-AI,ai-ai,conv_1135e4a162c64105aaf2934e6fecd74b,38,39,1.0,2.0,author_1,author_2,between_exchange,0.24646691743279814,-0.0498906266757465,0.08969778932276995,-0.0674242714378859,-0.044308071724604645
AI-AI,ai-ai,conv_0388f204ccd644f39221d0d8afff6d09,30,31,6.0,7.0,author_1,author_2,between_exchange,0.28230677728224396,0.15689863535381185,-0.0066339581286436414,0.07868790031252902,0.12217289573559248
AI-AI,ai-ai,conv_3cd6a9b2f37747109eaa80d6ec7ce875,181,182,1.0,1.0,author_2,author_1,within_exchange,0.19404973494108624,0.3371043826243154,-0.1639334313867027,0.22744077430818543,-0.18990854217968706
AI-AI,ai-ai,conv_272a28c1cb76483fb0bcc11661b06dbc,151,152,4.0,4.0,author_1,author_2,within_exchange,0.30250065217820443,0.190574722329236,0.25644413120207554,0.1435617560322698,0.046272150963212216
AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,250,251,8.0,9.0,author_1,author_2,between_exchange,0.362105549952191,0.09352553707389778,0.248345316929734,0.009227726442297307,0.10884122242418354
AI-AI,ai-ai,conv_c5addb32570d400db0feca8365ceaa9a,506,507,1.0,2.0,author_2,author_1,between_exchange,0.28130465056140397,-0.11405150859857813,0.03693363113527341,-0.07475349923653395,0.23424854466363898
AI-AI,ai-ai,conv_ebe60862bf804722a847681940c8bbcd,616,617,2.0,3.0,author_1,author_2,between_exchange,0.44612444574285937,0.13765311399021654,0.0671704644465124,0.15922784460244263,0.10740887678806357
AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,235,236,1.0,1.0,author_2,author_1,within_exchange,0.39828362937380113,0.12859002582365273,-0.08140883931971801,0.03293903247891344,-0.03259706476378097
AI-AI,ai-ai,conv_deb05265bec84343b09557454f80ce9a,587,588,6.0,6.0,author_1,author_2,within_exchange,0.25731574888801656,0.061524560086562735,0.111921455634912,0.07414927454079587,0.04281655505552921
AI-AI,ai-ai,conv_1a4cdabdded94039ac38c6be264efe9f,101,102,6.0,6.0,author_2,author_1,within_exchange,0.3013107933493864,0.04970341773102713,0.1889506912109224,0.04856187191511124,0.2333316336781955
AI-AI,ai-ai,conv_11c2622ee391485c9913d2f1479b665b,55,56,1.0,1.0,author_1,author_2,within_exchange,0.33451866232732697,0.11989183232094974,0.03737851387198817,0.16229070843833934,0.13340303708688064
AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,255,256,2.0,2.0,author_1,author_2,within_exchange,0.4345306131417833,0.05902017524107504,0.16383510680284238,0.1630117214499976,0.14002648179406102
AI-AI,ai-ai,conv_c844530b86a74806aff04a1d35ed710d,549,550,5.0,5.0,author_2,author_1,within_exchange,0.34017468634587633,0.33028104516103507,-0.005647420847722309,0.24826745760580005,0.1472589425408882
AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,372,373,6.0,7.0,author_1,author_2,between_exchange,0.3208455664990675,0.08965009091269581,0.1976464221714749,0.059020787472720035,0.16521588801892073
AI-AI,ai-ai,conv_c844530b86a74806aff04a1d35ed710d,557,558,9.0,9.0,author_2,author_1,within_exchange,0.22215469048028402,0.2631886865014589,-0.13022270701422778,0.38376402575867324,-0.09175833284847873
AI-AI,ai-ai,conv_3cd6a9b2f37747109eaa80d6ec7ce875,189,190,5.0,5.0,author_2,author_1,within_exchange,0.1877229596008475,0.018921077576855464,0.1686453284263506,0.027242600756326348,0.07915430522216002
AI-AI,ai-ai,conv_c4baf00847bb42a8ab80a1cb377e91b2,488,489,1.0,2.0,author_1,author_2,between_exchange,0.22504269480120231,0.20661559077021296,0.02992485074202339,0.20527740723676813,0.001110458206234088
AI-AI,ai-ai,conv_d6905a1ca5714753a29b07b1344d1eb0,568,569,5.0,6.0,author_1,author_2,between_exchange,0.2665723922276423,0.07736094789721006,0.14005170323683064,0.19207400624961934,0.16329835731170167
AI-AI,ai-ai,conv_1135e4a162c64105aaf2934e6fecd74b,44,45,4.0,5.0,author_1,author_2,between_exchange,0.21868115630039786,0.02059090822381257,0.18144601605486588,0.003563432422687885,0.2667457412951568
AI-AI,ai-ai,conv_e9176cbc9fc84bf693d4722a41d4d02b,599,600,3.0,3.0,author_1,author_2,within_exchange,0.4786275573240275,0.08036816475179101,-0.029415844824625458,0.20388896445296142,-0.0798073706197555
AI-AI,ai-ai,conv_d6905a1ca5714753a29b07b1344d1eb0,564,565,3.0,4.0,author_1,author_2,between_exchange,0.334295081497754,0.11593332613646617,0.07778682821308722,0.010634635755554693,0.028091055313808788
AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,219,220,2.0,2.0,author_2,author_1,within_exchange,0.37035835521107374,0.06875009151353306,0.06147777393874475,0.20351636655506233,0.23273764157442345
AI-AI,ai-ai,conv_a731e4cc684f448587f5085e647f5953,416,417,1.0,2.0,author_2,author_1,between_exchange,0.20163261459828885,-0.0339205288033015,0.2002982594598106,-0.09296794745918294,0.11648940596252137
AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,299,300,6.0,6.0,author_1,author_2,within_exchange,0.3045064030869431,0.14682999286535403,0.05931147378458833,0.10517224087420557,0.16686883577071898
AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,380,381,1.0,2.0,author_2,author_1,between_exchange,0.33766315844986605,0.27662568685143113,-0.00854528329646026,0.19735312397136684,-0.08133941195580513
AI-AI,ai-ai,conv_a731e4cc684f448587f5085e647f5953,421,422,4.0,4.0,author_1,author_2,within_exchange,0.2829538567337825,-0.01612202145305396,0.19358871376564793,-0.258750038861984,0.027042181530085432
AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,269,270,9.0,9.0,author_1,author_2,within_exchange,0.2301902775460285,0.23208369594166206,0.08690061093569315,0.17122162813498004,-0.05243745150562796
AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,230,231,7.0,8.0,author_1,author_2,between_exchange,0.22885405949540116,0.04467192824025434,-0.0320306061775656,0.2572440087377807,-0.021156404219924305
AI-AI,ai-ai,conv_01d1444f684c48af9cc5978f92742c23,5,6,3.0,3.0,author_1,author_2,within_exchange,0.34607298984477064,0.05146546554913774,0.14906984830783052,-0.002153006086345336,0.12991376865794826
AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,272,273,1.0,2.0,author_2,author_1,between_exchange,0.37405653395633864,0.08041148980815249,0.030003532795029268,0.1616703821672773,-0.014909575895934616
AI-AI,ai-ai,conv_e9176cbc9fc84bf693d4722a41d4d02b,608,609,7.0,8.0,author_2,author_1,between_exchange,0.35494880578068444,0.14557684356830725,-0.09252673567036049,0.1686911315473718,-0.005420313831316445
AI-AI,ai-ai,conv_d6905a1ca5714753a29b07b1344d1eb0,575,576,9.0,9.0,author_2,author_1,within_exchange,0.2702521837230155,0.08099385597825114,0.16934514288920324,0.16037341508915964,0.012349618217029451
AI-AI,ai-ai,conv_bd42668068fc4f41a9b41e52a30aa976,456,457,3.0,4.0,author_2,author_1,between_exchange,0.42927614034097406,0.007807456875303404,0.2424983309746296,-0.014081378664278017,0.131914732812485
AI-AI,ai-ai,conv_1a4cdabdded94039ac38c6be264efe9f,106,107,8.0,9.0,author_1,author_2,between_exchange,0.27689037434742125,0.19345381852547985,-0.03829771948804758,0.04304392316752163,0.13407767285701078
AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,240,241,3.0,4.0,author_1,author_2,between_exchange,0.43578309645775604,-0.15384324809409158,-0.02568779714589134,0.027976952999166783,0.17519451699434327
AI-AI,ai-ai,conv_bfdccaa2af5e42afa662d355a9f25723,475,476,4.0,4.0,author_1,author_2,within_exchange,0.2837202791652519,0.1549113707489002,-0.16761635893981672,0.2701968806329333,-0.09463953784171691
AI-AI,ai-ai,conv_deb05265bec84343b09557454f80ce9a,590,591,7.0,8.0,author_2,author_1,between_exchange,0.31837585254843426,0.1259917030466609,0.0871517290190078,0.15184445803692034,-0.046136875704363374
AI-AI,ai-ai,conv_ebe60862bf804722a847681940c8bbcd,618,619,3.0,4.0,author_1,author_2,between_exchange,0.30523449368705835,0.2021774687482581,0.05335404403765536,0.13899399925618786,-0.07472546382278028
AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,226,227,5.0,6.0,author_1,author_2,between_exchange,0.3770791703923859,0.16380951890826528,0.032219551602926784,0.2272162928344828,0.08979231432189128
AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,381,382,2.0,2.0,author_1,author_2,within_exchange,0.39665251768118415,0.19735312397136684,-0.08133941195580513,0.11991795374068945,-0.005345522232122108
AI-AI,ai-ai,conv_3cd6a9b2f37747109eaa80d6ec7ce875,182,183,1.0,2.0,author_1,author_2,between_exchange,0.36436938475867553,0.22744077430818543,-0.18990854217968706,0.1821116393008091,-0.049589241280049476
AI-AI,ai-ai,conv_1a4cdabdded94039ac38c6be264efe9f,104,105,7.0,8.0,author_1,author_2,between_exchange,0.2436779862830798,0.19070279456093708,0.06347495268430778,0.1219738601172439,0.06557506549734178
AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,310,311,2.0,3.0,author_1,author_2,between_exchange,0.28114331119777913,0.27582258146953514,0.0536068441656167,0.1168602186479622,0.1364051560577658
AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,228,229,6.0,7.0,author_1,author_2,between_exchange,0.3538469668865798,0.26100343726361214,-0.09060218113057404,0.17932482133389888,-0.016407835686870615
AI-AI,ai-ai,conv_11c2622ee391485c9913d2f1479b665b,65,66,6.0,6.0,author_1,author_2,within_exchange,0.309972718736958,0.3426141749916618,-0.052170327115904636,0.22742379858987005,0.05184433963872732
AI-AI,ai-ai,conv_a731e4cc684f448587f5085e647f5953,430,431,8.0,9.0,author_2,author_1,between_exchange,0.3370797915207454,0.14123491668891525,0.0873633119588412,-0.04792112253107552,0.14180264320358416
AI-AI,ai-ai,conv_c7841512d38b483c928344d48d5caa78,532,533,5.0,6.0,author_2,author_1,between_exchange,0.3017725310950572,0.17425468275066558,-0.0871684849542224,0.06652548347697103,-0.10027331145079578
AI-AI,ai-ai,conv_1135e4a162c64105aaf2934e6fecd74b,50,51,7.0,8.0,author_1,author_2,between_exchange,0.2023032314032308,0.07936463919154282,0.2142076675547818,0.024932086896313974,0.12170964389881345
AI-AI,ai-ai,conv_0388f204ccd644f39221d0d8afff6d09,34,35,8.0,9.0,author_1,author_2,between_exchange,0.3124432788285555,-0.1003094179696492,0.06611368426322978,0.03351314121896709,0.13496666646983524
AI-AI,ai-ai,conv_423a3b9f2e0640e789caf6a9f5e374b9,212,213,7.0,8.0,author_1,author_2,between_exchange,0.4925386910438032,0.28204807496226,-0.2377723079613561,0.0931205394354771,-0.28197778082963754
AI-AI,ai-ai,conv_25b3327db15a448db32cb8f42d05655e,142,143,8.0,9.0,author_1,author_2,between_exchange,0.29197922174523483,0.20091019455295922,0.05951954604390193,0.3085651853747179,-0.025051860616209898
AI-AI,ai-ai,conv_0388f204ccd644f39221d0d8afff6d09,29,30,6.0,6.0,author_2,author_1,within_exchange,0.2462236079065916,0.13565354941842211,-0.06823713964963779,0.15689863535381185,-0.0066339581286436414
AI-AI,ai-ai,conv_d6905a1ca5714753a29b07b1344d1eb0,566,567,4.0,5.0,author_1,author_2,between_exchange,0.3866354333133427,0.150745871594238,0.09172638683059152,0.045280578519482785,0.026389897480214888
AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,244,245,5.0,6.0,author_1,author_2,between_exchange,0.3434628662570074,-0.0024840431506988163,0.20366021958799274,0.01653520947665357,0.11166242665535284
AI-AI,ai-ai,conv_c5addb32570d400db0feca8365ceaa9a,518,519,7.0,8.0,author_2,author_1,between_exchange,0.1905574010661486,0.0069535363376045465,0.14901517906622364,-0.14234283728018227,0.1592995155152286
AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,401,402,3.0,3.0,author_2,author_1,within_exchange,0.2380533615021463,0.2783880807164177,0.12568378308883535,0.16121993042917324,0.15591057985525578
AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,305,306,9.0,9.0,author_1,author_2,within_exchange,0.27931922342207216,0.2630368471034242,0.07579406772145983,0.15799675655874998,0.04419895762151782
AI-AI,ai-ai,conv_adc796acd32f4433993539115159236a,443,444,6.0,6.0,author_2,author_1,within_exchange,0.3509269891069089,-0.11803847682066453,0.04162575993638705,-0.045512407473897704,0.2872126489358182
AI-AI,ai-ai,conv_a731e4cc684f448587f5085e647f5953,415,416,1.0,1.0,author_1,author_2,within_exchange,0.30351101350966303,0.1092041494285307,0.023490809021575677,-0.0339205288033015,0.2002982594598106
AI-AI,ai-ai,conv_c7841512d38b483c928344d48d5caa78,528,529,3.0,4.0,author_2,author_1,between_exchange,0.371203199899115,0.16411852154706566,-0.22453396455253205,0.11003712571931283,-0.12151621640094969
AI-AI,ai-ai,conv_272a28c1cb76483fb0bcc11661b06dbc,147,148,2.0,2.0,author_1,author_2,within_exchange,0.3865742035295586,0.33789253356891025,-0.17656642575313378,0.16531465814693871,0.08120478946402492
AI-AI,ai-ai,conv_11c2622ee391485c9913d2f1479b665b,66,67,6.0,7.0,author_2,author_1,between_exchange,0.3453892445121336,0.22742379858987005,0.05184433963872732,0.2476867190031322,-0.05495942919749958
AI-AI,ai-ai,conv_c4baf00847bb42a8ab80a1cb377e91b2,499,500,7.0,7.0,author_2,author_1,within_exchange,0.21147505874078598,0.25333074891755875,-0.026831944339921365,0.15344052218741888,-0.016082668851738386
AI-AI,ai-ai,conv_25b3327db15a448db32cb8f42d05655e,136,137,5.0,6.0,author_1,author_2,between_exchange,0.25952079024784114,0.1260161461215153,-0.01682319333975912,0.13587316556493478,0.11644679901544322
AI-AI,ai-ai,conv_ec61d7cb57094812b5ed7b7b55c18b32,631,632,1.0,1.0,author_1,author_2,within_exchange,0.33013831461883936,0.16688636481375113,0.10989913466435892,-0.03508173256230753,0.19511705996040954
AI-AI,ai-ai,conv_c844530b86a74806aff04a1d35ed710d,551,552,6.0,6.0,author_2,author_1,within_exchange,0.30487938005311455,0.33493855029050484,0.014044726715687982,0.20265944881548448,-0.021943188226833193
AI-AI,ai-ai,conv_11c2622ee391485c9913d2f1479b665b,68,69,7.0,8.0,author_2,author_1,between_exchange,0.3643118972333683,0.14693735684919892,-0.14781860375732836,0.2710976721062544,-0.05034881618505206
AI-AI,ai-ai,conv_01d1444f684c48af9cc5978f92742c23,15,16,8.0,8.0,author_1,author_2,within_exchange,0.2628937485716931,0.0640442484381263,0.032651147388483404,0.04642117961509881,0.09377548873253556
AI-AI,ai-ai,conv_30e43acd01e24513a5f6f65aa3fc5f50,166,167,2.0,3.0,author_1,author_2,between_exchange,0.2870129312510724,0.2808812416073585,-0.21268553612191965,0.2268148444923071,-0.11942902390516033
AI-AI,ai-ai,conv_1135e4a162c64105aaf2934e6fecd74b,43,44,4.0,4.0,author_2,author_1,within_exchange,0.3304530720276442,0.07504148135395367,0.08138609218731449,0.02059090822381257,0.18144601605486588
AI-AI,ai-ai,conv_c5addb32570d400db0feca8365ceaa9a,521,522,9.0,9.0,author_1,author_2,within_exchange,0.21410812386632405,0.010423003369016925,0.06369007607361166,0.05589290984412917,0.08552654313669368
Human-AI,human-ai,conv_691b61ab394c819483ac4af28c7f29d00b3e16b70554a02a,912,913,5.0,6.0,author_2,author_1,between_exchange,0.2631505556321351,-0.11176698120638535,-0.03878325587913338,-0.17241328096115677,-0.040379092140794486
Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,756,757,7.0,8.0,author_2,author_1,between_exchange,0.329383292865567,-0.04369232194552372,-0.24568708872687325,-0.17071218731382978,-0.15806378366599183
Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,853,854,8.0,8.0,author_1,author_2,within_exchange,0.314750419367009,0.0762239403474533,0.11240903740859914,0.07413313258956786,0.11366573514357006
Human-AI,human-ai,conv_691b61ab394c819483ac4af28c7f29d00b3e16b70554a02a,907,908,3.0,3.0,author_1,author_2,within_exchange,0.3272911658364863,-0.32259031693019435,0.05069761707786747,-0.1026700680860399,0.12280326027794622
Human-AI,human-ai,conv_b306d0b7-35f0-495e-a3e0-5818c3ae060c,1145,1146,3.0,3.0,author_1,author_2,within_exchange,0.38187929494192874,0.1430863230948269,-0.018272676997132885,0.27774666516974206,-0.17043378967639972
Human-AI,human-ai,conv_c7f16c31-e264-4ad6-8a72-7c626fa0cac0,1157,1158,1.0,1.0,author_1,author_2,within_exchange,0.2755573615664021,-0.017666795677042327,-0.10916580138704186,0.05784911409643252,-0.07341539204720633
Human-AI,human-ai,conv_691b61ab394c819483ac4af28c7f29d00b3e16b70554a02a,905,906,2.0,2.0,author_1,author_2,within_exchange,0.3049955008380655,-0.1705483980023123,0.07498200834900098,-0.12247673217258147,0.10202588177344807
Human-AI,human-ai,conv_691c84edfb24819590a3e29782cdd10d03ba8eb739f774a6,935,936,1.0,1.0,author_1,author_2,within_exchange,0.36157910767788226,-0.1289494229194684,-0.1804210405117186,0.016802654237267175,-0.26077048364575606
Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,785,786,6.0,6.0,author_1,author_2,within_exchange,0.29931356631842265,-0.09312966726255291,-0.15451649693878602,0.07871293438241665,-0.014540555236362454
Human-AI,human-ai,conv_691e9e26b7688197a86e51a9d9a7dfe1052dd4511749a606,978,979,6.0,7.0,author_2,author_1,between_exchange,0.3015327429271324,0.18874815826513278,0.13191188776390061,-0.022257346697196305,-0.03958962488102141
Human-AI,human-ai,conv_155f7493-3058-435d-a672-40e7e8ec213a,665,666,1.0,1.0,author_1,author_2,within_exchange,0.3853458656986203,-0.11279638661398397,-0.00045971533841385084,-0.003970931661530234,0.06158975087642074
Human-AI,human-ai,conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,743,744,1.0,1.0,author_1,author_2,within_exchange,0.15778667369211086,-0.10711529327965613,-0.17071253139393344,0.06074542961225968,-0.16147070930734747
Human-AI,human-ai,conv_7e08bac1-7465-447d-a732-40dad23fa383,1058,1059,7.0,8.0,author_2,author_1,between_exchange,0.3349991485149101,0.12463761186440282,0.07276290940559833,-0.09763602827263984,0.14987361128318005
Human-AI,human-ai,conv_c7f16c31-e264-4ad6-8a72-7c626fa0cac0,1167,1168,6.0,6.0,author_1,author_2,within_exchange,0.19490710510009368,0.10213808325051969,-0.08660963752900339,0.17052777541137587,-0.013203103012629423
Human-AI,human-ai,conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,881,882,6.0,6.0,author_1,author_2,within_exchange,0.28221206117909936,0.1348128160283036,0.18170842479368077,0.2444611984137971,0.01688558846971326
Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,830,831,4.0,5.0,author_2,author_1,between_exchange,0.2629718555212738,-0.026829027596010187,0.18938042810381395,-0.027537306265608352,0.10109288150613574
Human-AI,human-ai,conv_691dc7c061d8819797504b613ba6691208409e48769ea891,965,966,8.0,8.0,author_1,author_2,within_exchange,0.2809813861363736,-0.1161635176331745,0.07232227838633061,0.023627711697914246,0.04638026926049392
Human-AI,human-ai,conv_18be1999-da21-4ab6-8f9e-e52e6d9c8070,695,696,8.0,8.0,author_1,author_2,within_exchange,0.32571640323183537,0.016493484958675468,0.057265125235449035,0.14508169561414314,-0.010439948415771463
Human-AI,human-ai,conv_829c6d96-30f0-495e-9684-ca934b06e90a,1067,1068,4.0,4.0,author_1,author_2,within_exchange,0.18746846787931237,0.0006185115377933467,0.1484485348644363,-0.016338823389878243,0.07384555104634244
Human-AI,human-ai,conv_829c6d96-30f0-495e-9684-ca934b06e90a,1062,1063,1.0,2.0,author_2,author_1,between_exchange,0.4221927225269605,0.1588372040796288,-0.06843708023847775,-0.04331488829515051,0.20190631684348073
Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,765,766,4.0,4.0,author_1,author_2,within_exchange,0.2084663937731871,-0.11470637393598254,0.06508339546078691,-0.003989449500734616,0.13498998392322653
Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,769,770,6.0,6.0,author_1,author_2,within_exchange,0.2565082693678913,-0.09247135707671952,0.11367878497797873,-0.03191955149568754,0.054143100191494355
Human-AI,human-ai,conv_b306d0b7-35f0-495e-a3e0-5818c3ae060c,1154,1155,7.0,8.0,author_2,author_1,between_exchange,0.3779645422820904,0.061242713313611835,-0.030888158766989946,0.014088389344428746,0.012575024818714958
Human-AI,human-ai,conv_1a776856-1876-44eb-b0f6-31b31250ddca,708,709,6.0,7.0,author_2,author_1,between_exchange,0.41664172120727827,0.0921243858657211,-0.014260044945474549,-0.05745906363527962,-0.14635904388476867
Human-AI,human-ai,conv_691f065bc31481969cdbdc53f0ca1d3b03f44f568e358927,983,984,1.0,1.0,author_1,author_2,within_exchange,0.3602651527894599,0.02268476020246099,0.03155788973618816,0.0013089258838213857,-0.07363356260787303
Human-AI,human-ai,conv_6917421066d8819592863132f4a141a00078d2d8d630f704,893,894,4.0,4.0,author_1,author_2,within_exchange,0.25288575011383074,-0.15545013027041504,0.0563978952304872,0.05287763435892495,0.12639206458067798
Human-AI,human-ai,conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,848,849,5.0,6.0,author_2,author_1,between_exchange,0.29325766583314816,0.07438329754631319,0.2505496195698833,0.019660879033713913,0.07860903172703469
Human-AI,human-ai,conv_4aa46faf-273a-4707-be30-a0b216440d87,776,777,1.0,2.0,author_2,author_1,between_exchange,0.49895824359032315,-0.019092532998529185,-0.046746806250575715,0.2428475619607592,-0.10738470430168606
Human-AI,human-ai,conv_691f065bc31481969cdbdc53f0ca1d3b03f44f568e358927,993,994,6.0,6.0,author_1,author_2,within_exchange,0.3026459848492481,-0.05453405728309871,-0.20876293636091475,0.20692705727049268,-0.09400593154455937
Human-AI,human-ai,conv_691dc7c061d8819797504b613ba6691208409e48769ea891,962,963,6.0,7.0,author_2,author_1,between_exchange,0.35562960981076397,0.050297659484219895,-0.00217272821523336,-0.1884401457989216,-0.036864517554522844
Human-AI,human-ai,conv_72037685-9437-4960-b9a0-5f77d2a71e41,1020,1021,3.0,4.0,author_2,author_1,between_exchange,0.2830729896421581,0.085025263666989,-0.04662607408878566,-0.07525201799998935,-0.1039672806887527
Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,833,834,6.0,6.0,author_1,author_2,within_exchange,0.25476427301007487,-0.1939892694808422,0.10334345670219214,0.0014272054898608593,0.1295643299692703
Human-AI,human-ai,conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,834,835,6.0,7.0,author_2,author_1,between_exchange,0.3521415399685992,0.0014272054898608593,0.1295643299692703,-0.123752070299876,0.12562668318440892
Human-AI,human-ai,conv_9763bf93-b2b0-43b7-9ffa-761830f4d5a8,1109,1110,1.0,1.0,author_1,author_2,within_exchange,0.4371247964437601,-0.15927414128524098,-0.09041804895932071,-0.004489821268445902,-0.24316123859594624
Human-AI,human-ai,conv_691e9e26b7688197a86e51a9d9a7dfe1052dd4511749a606,977,978,6.0,6.0,author_1,author_2,within_exchange,0.32254491140001174,-0.09925558869411344,0.09032799894330729,0.18874815826513278,0.13191188776390061
Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,740,741,6.0,7.0,author_2,author_1,between_exchange,0.3815876842932979,-0.09395334879844969,0.08973763889640447,-0.12852246245364607,-0.20986350740062204
Human-AI,human-ai,conv_5e234f25-eb78-4ec3-8113-c66645149ddc,792,793,1.0,2.0,author_2,author_1,between_exchange,0.3190258919444605,-0.003433388332656757,-0.12664007609423236,-0.08081433634016517,0.051031882867752204
Human-AI,human-ai,conv_11293fd2-d757-471f-8e2e-783542167a8e,650,651,1.0,2.0,author_2,author_1,between_exchange,0.3001557653735464,0.034600395352180464,-0.045023874758918433,-0.057616581583857324,0.07765245956993283
Human-AI,human-ai,conv_491b62e9-789d-4b72-b887-557f2ccffc18,759,760,1.0,1.0,author_1,author_2,within_exchange,0.37564935266906996,-0.08351526662291031,0.04426512476568204,0.06069001017045553,0.12794142038928408
Human-AI,human-ai,conv_82f7be76-f1f7-447b-b77d-2fa8134ebfed,1091,1092,8.0,8.0,author_1,author_2,within_exchange,0.342057129947939,0.004150907133967501,0.12568046374921837,-0.0375752872938062,0.1719409792772885
Human-AI,human-ai,conv_5f17f002-84ad-4315-8c69-20ec83de1223,815,816,5.0,5.0,author_1,author_2,within_exchange,0.3021790182002798,0.02081206981436884,-0.15075462102859472,0.3025650958642627,-0.20253961341317794
Human-AI,human-ai,conv_691c84edfb24819590a3e29782cdd10d03ba8eb739f774a6,936,937,1.0,2.0,author_2,author_1,between_exchange,0.3965347705146124,0.016802654237267175,-0.26077048364575606,0.0758279793979499,-0.038071305886913195
Human-AI,human-ai,conv_2ce635fa-cb6c-424f-9565-859a944eed92,741,742,7.0,7.0,author_1,author_2,within_exchange,0.34788271958733796,-0.12852246245364607,-0.20986350740062204,-0.06825599172627504,-0.15721128801760592
