timestamp,author_1,author_2,conversation_id,respondent_id_u1,respondent_id_u2,interaction_count,condition,turn,starter,author_1_text_qc_char_count,author_1_text_qc_nonspace_chars,author_1_text_qc_letter_chars,author_1_text_qc_word_chars,author_1_text_qc_word_count,author_1_text_qc_alpha_ratio,author_1_text_qc_symbol_ratio,author_1_text_qc_keyboard_pattern_ratio,author_1_text_qc_word_vowel_ratio,author_1_text_qc_long_no_vowel_tokens,author_1_text_qc_longest_token_chars,author_1_text_qc_flagged,author_1_text_qc_reasons,author_2_text_qc_char_count,author_2_text_qc_nonspace_chars,author_2_text_qc_letter_chars,author_2_text_qc_word_chars,author_2_text_qc_word_count,author_2_text_qc_alpha_ratio,author_2_text_qc_symbol_ratio,author_2_text_qc_keyboard_pattern_ratio,author_2_text_qc_word_vowel_ratio,author_2_text_qc_long_no_vowel_tokens,author_2_text_qc_longest_token_chars,author_2_text_qc_flagged,author_2_text_qc_reasons,text_qc_flagged,text_qc_reasons,author_1_raw,author_1_edit_distance,author_2_raw,author_2_edit_distance,spell_correction_excessive_edit,author_1_type,author_2_type,starter_side,starter_type,complete_exchange,analysis_turn
2026-02-02 16:42:52.870000+00:00,"cosy spot. The cats loved to chill there every morning in the sun, and every evening in the moonlight. Today","Once upon a time in Hollywood, there were two cats strolling along the pavement. Many stars lined the pavement and one looked down at a particularly",1jhKtdiCFYhLl4Itr0tM,7D2RC89HCRSX,88AQ341U1QUA,1,human-human,1,author_2,149.0,124.0,122.0,122.0,26.0,0.9838709677419355,0.016129032258064516,0.0,1.0,0.0,12.0,False,,108.0,89.0,86.0,86.0,20.0,0.9662921348314607,0.033707865168539325,0.0,1.0,0.0,9.0,False,,False,,"Once upon a time in Hollywood, there were two cats strolling along the pavement. Many stars ligned the pavement and one looked down at a particularly",1,"cosy spot. The cats loved to chill there every morning in the sun, and every evening in the moonlight. Today",0,False,human,human,author_2,human,True,
2026-02-02 16:46:18.893000+00:00,but suddenly everything changed. Another black cat ran towards them. They were unsure if it wanted to play along or if it,"was a very nice day, the sun reflected in their little whiskers and the palms above them created shadows that danced along",1jhKtdiCFYhLl4Itr0tM,7D2RC89HCRSX,88AQ341U1QUA,2,human-human,2,author_2,122.0,101.0,100.0,100.0,22.0,0.9900990099009901,0.009900990099009901,0.0,1.0,0.0,9.0,False,,121.0,100.0,98.0,98.0,22.0,0.98,0.02,0.0,1.0,0.0,10.0,False,,False,,"was a very nice day, the sun reflected in their little whiskers and the palms above them created shadows that danced along",0,but suddenly everything changed. Another black cat ran towards them. they were unsure if it wanted to play along or if it,1,False,human,human,author_2,human,True,1
2026-02-02 16:48:34.274000+00:00,"and it looked ready to fight. the two cats didn't want to fight, they just wanted to be happy and have a cozy time. The",". The two cats looked at each other, frightened, trying to make out the expression of the black cat. Its tail was raised.",1jhKtdiCFYhLl4Itr0tM,7D2RC89HCRSX,88AQ341U1QUA,3,human-human,3,author_2,120.0,98.0,94.0,94.0,22.0,0.9591836734693877,0.04081632653061224,0.0,1.0,0.0,10.0,False,,119.0,95.0,91.0,91.0,26.0,0.9578947368421052,0.042105263157894736,0.0,0.9615384615384616,0.0,6.0,False,,False,,". The two cats looked at each other, frightened, trying to make out the expression of the black cat. Its tail was raised",1,"and it looked ready to fight. the two cats didn't want to fight, they just wanted to be happy and have a cosy time. The",1,False,human,human,author_2,human,True,2
2026-02-02 16:50:49.461000+00:00,"delicious fish skeleton. hmmm tasted so good, and made even better swords. Now they were ready to fight more","two cats however, decided that it was time to abandon their peaceful ways. They pulled out their fish-swords, made out of",1jhKtdiCFYhLl4Itr0tM,7D2RC89HCRSX,88AQ341U1QUA,4,human-human,4,author_2,121.0,101.0,97.0,97.0,22.0,0.9603960396039604,0.039603960396039604,0.0,1.0,0.0,8.0,False,,107.0,89.0,86.0,86.0,19.0,0.9662921348314607,0.033707865168539325,0.0,0.9473684210526315,0.0,8.0,False,,False,,"two cats however, decided that it was time to abandon their peaceful ways. They pulled out their fish-swords, made out of",0,"delicous fish skeleton. hmmm tasted so good, and made even better swords. Now they were ready to fight more",1,False,human,human,author_2,human,True,3
2026-02-02 16:53:53.527000+00:00,"even tastier fish mhhhh so delicious. The more delicious the more dangerous so now the cats were even more frightened, oh no what","The black cat had also come prepared. Hiding behind its thick fur was a Minecraft diamond pickaxe, made out of,",1jhKtdiCFYhLl4Itr0tM,7D2RC89HCRSX,88AQ341U1QUA,5,human-human,5,author_2,114.0,95.0,92.0,92.0,20.0,0.968421052631579,0.031578947368421054,0.0,1.0,0.0,9.0,False,,129.0,107.0,105.0,105.0,23.0,0.9813084112149533,0.018691588785046728,0.0,0.9565217391304348,0.0,10.0,False,,False,,"The black cat had also come prepared. Hidding behind its thicccc fur was a Minecraft diamond pickaxe, made out of,",4,"even tastier fish mhhhh so delicious. The more delicious the more dangerous so now the cats were even more frightened, oh no what",0,False,human,human,author_2,human,True,4
2026-02-02 16:58:41.408000+00:00,"cat was brave but hadn't thought of the two against one thing, which was kind of stupid because it got so","After an INTENSE staredown, they ran towards each other and their DELICIOUS swords clashed with a powerful clash. The black",1jhKtdiCFYhLl4Itr0tM,7D2RC89HCRSX,88AQ341U1QUA,6,human-human,6,author_2,123.0,104.0,102.0,102.0,20.0,0.9807692307692307,0.019230769230769232,0.0,1.0,0.0,9.0,False,,105.0,85.0,83.0,83.0,22.0,0.9764705882352941,0.023529411764705882,0.0,0.9545454545454546,0.0,7.0,False,,False,,"After an INTENSE staredown, they ran towards each other and their DELICIOUS swords clashed with a powerful clash. The black",0,"cat was brave but hadn't thought of the two against one thing, which was kind of stupid because it got so",0,False,human,human,author_2,human,True,5
2026-02-02 17:01:27.818000+00:00,"it came with so unfriendly and bad vibes. The black cat was actually just so so so sad to not have another cat to play with,","riled up. They continued to fight some more, but they quickly got tired. That is when the black cat opened up about why",1jhKtdiCFYhLl4Itr0tM,7D2RC89HCRSX,88AQ341U1QUA,7,human-human,7,author_2,119.0,97.0,94.0,94.0,23.0,0.9690721649484536,0.030927835051546393,0.0,1.0,0.0,9.0,False,,124.0,99.0,97.0,97.0,26.0,0.9797979797979798,0.020202020202020204,0.0,1.0,0.0,10.0,False,,False,,"riled up. They continued to fight some more, but they quickly got tired. That is when the black cat opened up about why",0,"it came with so unfriendly and bad vibes. The black cat was actually just so so so sad to not have another cat to play with,",0,False,human,human,author_2,human,True,6
2026-02-02 17:04:20.151000+00:00,"then the fun began. wow so much fun stuff to do in Hollywood. They visited the big sign, ran all the way","which was very sad. So, they decided to end the war and become play buddies in Hollywood instead. They hugged for a bit and",1jhKtdiCFYhLl4Itr0tM,7D2RC89HCRSX,88AQ341U1QUA,8,human-human,8,author_2,123.0,100.0,97.0,97.0,24.0,0.97,0.03,0.0,1.0,0.0,9.0,False,,104.0,83.0,80.0,80.0,22.0,0.963855421686747,0.03614457831325301,0.0,1.0,0.0,9.0,False,,False,,"which was very sad. So, they decided to end the war and become play buddies in Hollywood instead. They hugged for a bit and",0,"then the fun began. wow so much fun stuff to do in hollywood. They visited the big sign, ran all the way",1,False,human,human,author_2,human,True,7
2026-02-02 17:07:08.951000+00:00,was wonderful. They listened to dark horse all night OMG SUCH A GREAT SONG. The next morning was almost,to Katy Perry's mansion to play with her and all her other cats. It was such a fun time wow they got along so great it,1jhKtdiCFYhLl4Itr0tM,7D2RC89HCRSX,88AQ341U1QUA,9,human-human,9,author_2,118.0,93.0,91.0,91.0,27.0,0.978494623655914,0.021505376344086023,0.0,0.9629629629629629,0.0,7.0,False,,104.0,86.0,84.0,84.0,19.0,0.9767441860465116,0.023255813953488372,0.0,1.0,0.0,10.0,False,,False,,to Katy Purry's mansion to play with her and all her other cats. It was such a fun time wow they got along so great it,1,was wunderfull. They listened to dark horse all night OMG SUCH A GREAT SONG. The next morning was almost,2,False,human,human,author_2,human,True,8
2026-02-02 17:10:17.319000+00:00,"were young, except the black cat, she was over 25, so sad for Leo..... great the two other cats were young and","better, because they went to visit Leonardo DiCaprio. He was a well-known cat actor but he liked young cats and these cats",1jhKtdiCFYhLl4Itr0tM,7D2RC89HCRSX,88AQ341U1QUA,10,human-human,10,author_2,123.0,102.0,99.0,99.0,23.0,0.9705882352941176,0.029411764705882353,0.0,1.0,0.0,9.0,False,,110.0,89.0,79.0,79.0,21.0,0.8876404494382022,0.0898876404494382,0.0,1.0,0.0,6.0,False,,False,,"better, because they went to visit LEOnardo Dicatprio. He was a well-known cat actor but he liked young cats and these cats",4,"were young, except the black cat, she was over 25, so sad for Leo..... great the two other cats were young and",0,False,human,human,author_2,human,True,9
